"","Account_Length","Intl_Plan","D_VMail_Plan","VMail_Message","Day_Mins","Day_Calls","Eve_Mins","Eve_Calls","Night_Mins","Night_Calls","Intl_Mins","Intl_Calls","CustServ_Call","Churn","CustServ_Call2","Total_Min","Intl_Min_Prop","Day_Min_Prop","Night_Min_Prop","Intl_Plan2"
"2760",130,"no",0,0,115.6,129,167.8,104,141.8,124,12.6,9,1,0,1,425.2,0.0296331138,0.2718720602,0.3334901223,0
"2761",137,"yes",0,0,237.3,103,176.7,84,263.4,81,14.2,4,0,1,0,677.4,0.0209625037,0.3503100089,0.3888396811,1
"2762",88,"no",0,0,181.5,116,187,119,220.3,96,10.5,7,1,0,1,588.8,0.0178328804,0.3082540761,0.3741508152,0
"2763",80,"no",0,0,51.5,90,164,98,169.4,80,9.5,4,3,0,3,384.9,0.0246817355,0.1338009873,0.4401143154,0
"2764",116,"no",1,19,155.7,104,185.4,118,192.7,116,8.2,2,3,0,3,533.8,0.0153615586,0.291682278,0.360996628,0
"2765",123,"no",1,23,245,88,265,105,239.7,108,14.9,3,2,0,2,749.7,0.0198746165,0.3267973856,0.3197278912,0
"2766",120,"no",0,0,131.7,99,163.1,109,201.1,116,10.7,3,1,0,1,495.9,0.0215769308,0.2655777374,0.4055253075,0
"2767",146,"yes",0,0,111.1,126,313.4,95,215.7,82,10.5,6,1,0,1,640.2,0.0164011246,0.1735395189,0.3369259606,1
"2768",106,"no",1,9,88.5,100,324.8,109,79.9,86,8.2,4,3,0,3,493.2,0.0166261152,0.1794403893,0.1620032441,0
"2769",121,"no",1,44,116,85,150.1,120,246.8,98,12,2,1,0,1,512.9,0.0233963736,0.2261649444,0.4811854163,0
"2770",137,"no",0,0,155.5,81,133.1,94,253.1,77,9.1,2,1,0,1,541.7,0.0167989662,0.2870592579,0.4672327857,0
"2771",84,"no",1,30,106.5,65,225.7,108,188.6,61,5.7,3,2,0,2,520.8,0.0109447005,0.2044930876,0.3621351767,0
"2772",67,"no",1,31,175.2,68,199.2,73,219.8,99,13.2,6,1,0,1,594.2,0.0222147425,0.2948502188,0.3699091215,0
"2773",161,"no",0,0,154.7,84,177.8,125,172.9,90,5.9,2,4,1,4,505.4,0.0116739216,0.3060941828,0.3421052632,0
"2774",134,"no",1,34,247.2,105,225.5,133,186.3,76,6.1,5,2,1,2,659,0.0092564492,0.3751138088,0.2827010622,0
"2775",62,"yes",1,32,218.4,93,236.7,132,192.2,137,13.2,3,0,1,0,647.3,0.0203923992,0.337401514,0.2969256913,1
"2776",120,"no",1,24,227.5,81,234.9,71,166.4,128,9,13,1,0,1,628.8,0.0143129771,0.3618002545,0.2646310433,0
"2777",130,"no",1,30,185,117,249.5,141,157.8,103,7.4,7,0,0,0,592.3,0.0124936687,0.3123417187,0.2664190444,0
"2778",20,"no",0,0,186.8,89,253.4,51,273.1,105,12.3,6,2,0,2,713.3,0.0172437964,0.2618813963,0.3828683583,0
"2779",68,"no",0,0,158.8,119,211.8,105,198.1,101,10.3,3,1,0,1,568.7,0.0181114823,0.2792333392,0.3483383155,0
"2780",112,"no",0,0,208.7,150,212.8,104,178.1,98,8.5,4,0,0,0,599.6,0.0141761174,0.3480653769,0.2970313542,0
"2781",77,"no",0,0,185.9,95,212,98,282.3,81,11.3,4,3,0,3,680.2,0.016612761,0.27330197,0.4150249926,0
"2782",109,"no",0,0,222.5,74,169.7,75,264.3,94,9,3,2,0,2,656.5,0.0137090632,0.3389185072,0.4025894897,0
"2783",108,"no",0,0,201.1,101,170.7,86,237.4,113,11.6,3,3,0,3,609.2,0.0190413657,0.3301050558,0.3896913986,0
"2784",79,"no",1,17,167.9,114,243.7,93,211.9,114,9.1,2,1,0,1,623.5,0.0145950281,0.2692862871,0.3398556536,0
"2785",119,"no",0,0,239.1,88,243.5,79,230.9,92,10.9,3,3,1,3,713.5,0.0152768045,0.3351086195,0.3236159776,0
"2786",38,"no",0,0,175.7,109,211.8,97,137.9,109,9.2,3,5,1,5,525.4,0.0175104682,0.3344118767,0.262466692,0
"2787",109,"no",1,29,111.2,90,263.5,98,224.7,128,9,6,6,1,5,599.4,0.015015015,0.1855188522,0.3748748749,0
"2788",78,"no",0,0,87.7,74,214.8,58,201.3,147,10.8,6,1,0,1,503.8,0.0214370782,0.1740770147,0.3995633188,0
"2789",134,"no",0,0,244.1,99,246.9,111,200,133,7.2,2,0,0,0,691,0.0104196816,0.3532561505,0.2894356006,0
"2790",47,"no",1,27,165,89,127.3,118,284.4,95,7.7,4,2,0,2,576.7,0.0133518294,0.2861106294,0.4931506849,0
"2791",59,"no",1,27,127.4,110,103.3,99,164.2,73,9.1,3,0,0,0,394.9,0.0230438086,0.3226133198,0.4158014687,0
"2792",151,"no",0,0,194.8,106,292.7,103,224.6,82,5.5,3,0,0,0,712.1,0.0077236343,0.2735570847,0.3154051397,0
"2793",129,"no",0,0,54.7,131,256.1,105,176.6,135,11.1,4,1,0,1,487.4,0.0227739023,0.1122281494,0.3623307345,0
"2794",107,"no",1,27,283.4,104,224.1,152,241.3,63,14.4,7,2,0,2,748.8,0.0192307692,0.3784722222,0.3222489316,0
"2795",137,"yes",0,0,258,112,246.5,117,173.2,100,10.9,3,0,1,0,677.7,0.0160838129,0.3806994245,0.2555703113,1
"2796",76,"no",0,0,90.5,142,211.7,75,194.9,76,9.3,2,1,0,1,497.1,0.0187085094,0.1820559244,0.3920740294,0
"2797",24,"no",0,0,235.6,132,115.9,129,185.4,136,16.2,2,0,0,0,536.9,0.0301732166,0.4388154219,0.3453157012,0
"2798",169,"no",0,0,142.5,82,231.4,110,131.2,67,10,4,2,0,2,505.1,0.0197980598,0.282122352,0.2597505444,0
"2799",30,"no",0,0,54,68,179.3,96,247.2,101,10.2,8,1,0,1,480.5,0.0212278876,0.1123829344,0.5144640999,0
"2800",70,"no",0,0,214.8,87,131,114,216.9,104,9.4,3,3,0,3,562.7,0.0167051715,0.3817309401,0.3854629465,0
"2801",52,"yes",0,0,251.4,118,196.6,80,192,53,11,2,0,1,0,640,0.0171875,0.3928125,0.3,1
"2802",3,"no",0,0,139,99,250.7,108,286.2,87,6.1,3,4,0,4,675.9,0.0090250037,0.2056517236,0.4234354194,0
"2803",38,"no",0,0,117.3,114,208.7,105,203.4,98,14.4,2,2,0,2,529.4,0.0272006045,0.2215715905,0.384208538,0
"2804",104,"no",0,0,264,108,132.2,75,177.7,91,10.6,8,3,0,3,573.9,0.0184701167,0.4600104548,0.3096358251,0
"2805",27,"no",0,0,82.6,105,204,99,224.2,122,9.1,4,1,0,1,510.8,0.0178151919,0.1617071261,0.4389193422,0
"2806",166,"yes",1,28,175.8,126,253.6,76,128.5,72,11.4,5,1,0,1,557.9,0.0204337695,0.3151102348,0.2303280158,1
"2807",13,"no",0,0,220.4,100,211.2,79,259.3,112,13.6,8,2,0,2,690.9,0.0196844695,0.3190041974,0.3753075698,0
"2808",52,"no",0,0,217,104,152.3,83,134.3,109,11.8,4,2,0,2,503.6,0.0234312947,0.4308975377,0.2666799047,0
"2809",114,"no",1,25,129,77,290,110,177.1,110,11.6,5,1,0,1,596.1,0.0194598222,0.2164066432,0.2970978024,0
"2810",156,"no",0,0,150.5,106,152.9,112,215.9,86,3.5,3,1,0,1,519.3,0.0067398421,0.2898132101,0.4157519738,0
"2811",90,"no",1,42,193.3,66,263.3,85,214.4,97,11.1,4,0,0,0,671,0.0165424739,0.2880774963,0.3195230999,0
"2812",62,"no",0,0,189.5,122,103.8,95,180.6,106,10.8,5,2,0,2,473.9,0.0227896181,0.399873391,0.3810930576,0
"2813",82,"no",1,33,137.8,95,235.5,128,268.1,70,11,6,2,0,2,641.4,0.0171499844,0.214842532,0.4179918927,0
"2814",52,"no",0,0,129.3,80,142.7,101,258.3,89,12.3,4,3,0,3,530.3,0.0231944183,0.2438242504,0.4870827833,0
"2815",146,"no",0,0,115.6,77,213.6,100,218.4,72,10.7,6,1,0,1,547.6,0.0195398101,0.2111029949,0.3988312637,0
"2816",120,"no",1,23,221.9,114,254.7,84,250.5,117,7.2,5,2,0,2,727.1,0.0099023518,0.3051849814,0.3445193233,0
"2817",130,"no",0,0,263.7,113,186.5,103,195.3,99,18.3,6,1,1,1,645.5,0.0283501162,0.4085205267,0.302556158,0
"2818",90,"no",0,0,61.3,91,194.4,94,143.1,80,11.4,9,1,0,1,398.8,0.0285857573,0.1537111334,0.3588264794,0
"2819",147,"yes",0,0,183.8,113,164.7,110,111,87,10.1,4,1,0,1,459.5,0.0219804135,0.4,0.2415669206,1
"2820",159,"no",0,0,167.4,68,143.8,74,140.1,111,10.3,3,0,1,0,451.3,0.0228229559,0.370928429,0.3104365167,0
"2821",74,"no",1,27,154.1,122,195.3,150,276.7,86,13.2,2,4,0,4,626.1,0.0210828941,0.2461268168,0.4419421818,0
"2822",130,"no",0,0,252,101,170.2,105,209.2,64,5.7,5,0,0,0,631.4,0.0090275578,0.399113082,0.3313272094,0
"2823",155,"yes",0,0,163.1,94,291.7,108,96.4,111,11.2,3,0,0,0,551.2,0.0203193033,0.2958998549,0.1748911466,1
"2824",87,"no",0,0,198.3,80,187,89,133.5,96,16.6,4,2,0,2,518.8,0.031996916,0.382228219,0.2573245952,0
"2825",81,"no",0,0,324.7,48,236.4,82,187.6,78,13.1,5,0,1,0,748.7,0.0174969948,0.4336850541,0.2505676506,0
"2826",99,"no",0,0,128.3,78,215.3,120,143.7,140,14.3,9,2,0,2,487.3,0.0293453725,0.2632875026,0.2948902114,0
"2827",131,"no",0,0,187.9,110,200.5,101,202.6,125,10.2,11,2,0,2,591,0.0172588832,0.3179357022,0.3428087986,0
"2828",89,"no",0,0,129.2,71,214.1,68,214.9,100,10.3,4,5,1,5,558.2,0.0184521677,0.2314582587,0.3849874597,0
"2829",123,"yes",0,0,125.5,106,128.9,96,251.9,129,6.3,6,4,1,4,506.3,0.0124432155,0.2478767529,0.497531108,1
"2830",130,"no",1,26,257.2,108,224.3,122,204,118,12.6,4,1,0,1,685.5,0.018380744,0.3752005835,0.2975929978,0
"2831",99,"no",0,0,124.6,90,146.4,70,169.4,95,10.5,6,1,0,1,440.4,0.0238419619,0.282924614,0.3846503179,0
"2832",36,"no",0,0,175.1,144,216.9,69,243.7,146,9.9,3,1,0,1,635.7,0.0155733837,0.275444392,0.3833569294,0
"2833",87,"no",0,0,124.3,91,173.4,105,256.3,109,7.5,5,3,0,3,554,0.0135379061,0.224368231,0.4626353791,0
"2834",139,"no",0,0,271.6,130,156,131,136.3,108,11.6,9,2,0,2,563.9,0.0205710232,0.4816456819,0.241709523,0
"2835",189,"no",0,0,219.9,80,143.3,117,130.6,69,11.7,7,1,0,1,493.8,0.0236938032,0.4453219927,0.2644795464,0
"2836",96,"no",1,33,183.3,115,201.4,87,177.4,84,10.4,15,3,0,3,562.1,0.0185020459,0.326098559,0.315602206,0
"2837",112,"no",0,0,101.1,119,214.4,67,179.5,112,10.3,5,2,0,2,495,0.0208080808,0.2042424242,0.3626262626,0
"2838",75,"no",0,0,203.3,70,228.9,97,222.2,118,14.3,3,1,0,1,654.4,0.0218520782,0.3106662592,0.3395476773,0
"2839",178,"no",1,35,175.4,88,190,65,138.7,94,10.5,3,2,0,2,504.1,0.0208292006,0.3479468359,0.2751438207,0
"2840",112,"no",0,0,266,97,214.6,94,306.2,100,14.2,2,2,1,2,786.8,0.0180477885,0.3380782918,0.3891713269,0
"2841",108,"no",1,41,171.6,110,136.1,78,183.4,103,10.8,7,0,0,0,491.1,0.0219914478,0.3494196701,0.3734473631,0
"2842",100,"no",0,0,78.7,98,225.6,102,150.4,106,14,8,0,0,0,454.7,0.0307895316,0.1730811524,0.330767539,0
"2843",121,"no",1,20,211.9,110,215.1,120,238.5,107,9.4,2,0,0,0,665.5,0.0141247183,0.3184072126,0.35837716,0
"2844",116,"no",0,0,63.7,101,195.8,95,210.1,87,10,6,1,0,1,469.6,0.0212947189,0.1356473595,0.4474020443,0
"2845",161,"no",0,0,173.4,100,213.7,74,141.5,69,11.5,4,1,0,1,528.6,0.0217555808,0.3280363224,0.2676882331,0
"2846",19,"yes",0,0,237.7,98,207.1,121,182.2,95,4.5,4,0,0,0,627,0.0071770335,0.3791068581,0.2905901116,1
"2847",104,"no",0,0,225.9,123,162.8,106,272.1,85,10.1,4,1,0,1,660.8,0.0152845036,0.3418583535,0.4117736077,0
"2848",119,"yes",1,32,173,101,209.4,93,231.1,91,12.2,4,0,0,0,613.5,0.0198859006,0.2819885901,0.3766911165,1
"2849",125,"no",0,0,224.9,102,143.8,87,198.9,105,8,2,0,0,0,567.6,0.0140944327,0.3962297393,0.350422833,0
"2850",156,"no",0,0,237.7,122,181.5,91,185.7,151,7.7,4,1,0,1,604.9,0.0127293768,0.3929575136,0.3069928914,0
"2851",109,"no",0,0,137,128,217,116,182.1,86,10,5,2,0,2,536.1,0.0186532363,0.2555493378,0.3396754337,0
"2852",95,"no",0,0,142.5,109,176.1,107,189.6,88,8.2,3,2,0,2,508.2,0.0161353798,0.2804014168,0.373081464,0
"2853",90,"no",0,0,142.4,126,126.2,118,274.2,71,4.6,4,1,0,1,542.8,0.0084745763,0.2623434046,0.5051584377,0
"2854",105,"no",1,21,147,112,197.3,43,267.4,93,8.7,3,2,0,2,611.7,0.0142226582,0.2403138794,0.4371423901,0
"2855",101,"no",0,0,220.3,124,188.6,101,278.4,98,10.6,4,1,0,1,687.3,0.0154226684,0.3205296086,0.4050632911,0
"2856",95,"no",0,0,149.2,96,260.7,116,201,120,8.1,2,1,0,1,610.9,0.0132591259,0.2442298248,0.3290227533,0
"2857",123,"no",0,0,204.4,88,137.5,111,226,100,10,4,0,0,0,567.9,0.0176087339,0.3599225216,0.3979573869,0
"2858",160,"no",0,0,216.8,77,207.3,117,228.6,117,5.6,2,1,0,1,652.7,0.0085797457,0.3321587253,0.3502374751,0
"2859",141,"no",1,28,308,123,247.8,128,152.9,103,7.4,3,1,0,1,708.7,0.0104416537,0.4345985607,0.2157471427,0
"2860",87,"no",0,0,58,125,67.5,116,185.9,136,11.5,3,0,0,0,311.4,0.0369299936,0.1862556198,0.5969813744,0
"2861",81,"no",0,0,173.2,80,236.2,94,240.2,84,11.8,6,2,0,2,649.6,0.0181650246,0.2666256158,0.3697660099,0
"2862",75,"no",1,19,210.3,90,241.8,87,215.7,102,13.1,3,4,0,4,667.8,0.0196166517,0.3149146451,0.3230008985,0
"2863",126,"no",1,24,58.9,125,305.5,90,158.9,73,12.1,6,0,0,0,523.3,0.0231224919,0.1125549398,0.303649914,0
"2864",28,"no",0,0,236.8,102,167.1,87,280.2,115,9.7,3,3,0,3,684.1,0.0141792136,0.3461482239,0.4095892413,0
"2865",153,"no",0,0,228.9,102,160.7,136,203.1,109,12.5,2,0,0,0,592.7,0.0210899275,0.3861987515,0.3426691412,0
"2866",97,"no",1,32,90,87,276.3,113,185.2,107,8.6,6,2,1,2,551.5,0.015593835,0.1631912965,0.3358114234,0
"2867",115,"no",0,0,146.7,128,106.2,74,197.7,104,11.1,4,2,0,2,450.6,0.0246338216,0.3255659121,0.4387483356,0
"2868",95,"no",0,0,237.3,83,154,65,237,105,11.2,6,1,0,1,628.3,0.0178258794,0.3776858189,0.37720834,0
"2869",17,"yes",0,0,162.8,118,229.6,91,332.7,94,13.6,3,0,1,0,725.1,0.0187560337,0.2245207558,0.4588332644,1
"2870",105,"no",1,20,186.9,114,256.3,91,334.7,104,8.9,2,1,0,1,777.9,0.0114410593,0.2402622445,0.430260959,0
"2871",121,"no",0,0,86.1,100,259.8,113,148,79,9.1,9,2,0,2,493.9,0.0184247823,0.1743267868,0.2996558008,0
"2872",125,"no",0,0,212.3,89,215.4,127,186.8,73,11.3,2,2,0,2,614.5,0.0183889341,0.3454841334,0.3039869813,0
"2873",124,"no",0,0,151,98,120.6,119,152.8,81,9.2,2,2,0,2,424.4,0.0216776626,0.3557964185,0.3600377003,0
"2874",35,"no",0,0,158.6,67,130.4,96,229.8,80,6.9,5,2,0,2,518.8,0.0132999229,0.3057054742,0.4429452583,0
"2875",134,"no",0,0,296,93,226.4,117,246.8,98,12.3,10,0,1,0,769.2,0.0159906396,0.3848153926,0.3208528341,0
"2876",123,"no",1,32,212.3,77,251.5,78,208.7,85,6.6,2,3,0,3,672.5,0.0098141264,0.3156877323,0.3103345725,0
"2877",124,"no",0,0,234.4,61,179.3,111,285.5,117,10.4,6,3,0,3,699.2,0.0148741419,0.3352402746,0.4083237986,0
"2878",133,"no",0,0,176.8,92,187.5,97,196.8,88,6.5,3,2,0,2,561.1,0.0115843878,0.3150953484,0.3507396186,0
"2879",185,"no",1,19,157.3,123,257.7,94,190.4,107,9.6,6,0,0,0,605.4,0.0158572844,0.2598282128,0.3145028081,0
"2880",1,"no",1,26,146.6,68,172.8,67,173.8,113,10,2,1,0,1,493.2,0.0202757502,0.297242498,0.3523925385,0
"2881",107,"no",0,0,260.5,108,102.4,110,129.7,148,9.8,5,1,0,1,492.6,0.0198944377,0.5288266342,0.2632967925,0
"2882",91,"no",1,20,146.1,98,277.4,104,137.7,100,6.2,3,1,0,1,561.2,0.0110477548,0.2603349964,0.2453670706,0
"2883",178,"yes",0,0,124.5,134,141.2,78,268.2,113,11.4,2,2,1,2,533.9,0.0213523132,0.2331897359,0.5023412624,1
"2884",123,"no",0,0,209.4,49,237.4,117,239.2,98,9.8,11,1,0,1,686,0.0142857143,0.3052478134,0.3486880466,0
"2885",170,"no",0,0,285.7,44,167.5,144,260,97,8.7,4,1,1,1,713.2,0.0121985418,0.4005888951,0.3645541223,0
"2886",135,"no",0,0,190.9,44,161.4,109,231.9,100,8.4,2,1,0,1,584.2,0.0143786375,0.3267716535,0.3969530983,0
"2887",85,"no",0,0,144.4,88,264.6,105,185.4,94,9.9,3,1,0,1,594.4,0.0166554509,0.2429340511,0.3119111709,0
"2888",134,"no",1,50,208.8,130,132.9,104,136.7,107,11.1,4,2,0,2,478.4,0.0232023411,0.4364548495,0.2857441472,0
"2889",148,"no",1,36,77.6,141,207,60,255.7,115,10.9,2,1,0,1,540.3,0.0201739774,0.1436239126,0.4732555987,0
"2890",93,"no",0,0,271.1,101,237.4,133,145.4,103,8.4,6,1,1,1,653.9,0.0128460009,0.4145893868,0.2223581587,0
"2891",138,"no",0,0,240.8,104,144.5,92,125.7,98,11.6,1,0,0,0,511,0.0227005871,0.4712328767,0.2459882583,0
"2892",159,"no",0,0,114.8,98,192.6,101,259,108,12.2,5,0,0,0,566.4,0.021539548,0.2026836158,0.4572740113,0
"2893",103,"no",1,34,138.8,80,142,108,183.8,77,11.8,7,1,0,1,464.6,0.025398192,0.2987516143,0.3956091261,0
"2894",150,"no",1,27,209.8,112,155,80,251.5,111,7.2,6,0,0,0,616.3,0.0116826221,0.3404186273,0.4080804803,0
"2895",37,"no",0,0,134.9,98,248.4,130,236.2,113,14.7,2,3,0,3,619.5,0.0237288136,0.217756255,0.381275222,0
"2896",33,"yes",0,0,164,99,153.1,102,123.8,104,6.4,4,0,0,0,440.9,0.0145157632,0.3719664323,0.2807892946,1
"2897",55,"no",0,0,245.5,130,192.7,54,141.7,83,9.1,4,1,0,1,579.9,0.0156923608,0.4233488533,0.2443524746,0
"2898",134,"no",1,32,80.3,94,199.9,124,170.8,117,16.6,3,0,0,0,451,0.0368070953,0.1780487805,0.378713969,0
"2899",107,"no",0,0,90.7,90,207.5,109,169.4,96,5.6,5,2,0,2,467.6,0.0119760479,0.1939692044,0.3622754491,0
"2900",80,"no",1,36,190.3,115,256.6,78,214.9,145,3.8,4,1,0,1,661.8,0.005741916,0.2875491085,0.3247204594,0
"2901",78,"no",0,0,108.6,108,209.9,126,222.6,117,7.9,5,1,1,1,541.1,0.0145998891,0.2007022731,0.4113842173,0
"2902",85,"no",1,17,89.8,88,233.2,75,165.7,116,9.3,7,4,1,4,488.7,0.0190300798,0.1837528136,0.3390628197,0
"2903",61,"no",1,15,252.4,106,187.8,69,259.6,137,10,3,2,0,2,699.8,0.0142897971,0.3606744784,0.3709631323,0
"2904",97,"no",1,32,183.4,94,269.1,120,203.5,38,6.7,4,5,0,5,656,0.0102134146,0.2795731707,0.3102134146,0
"2905",136,"yes",0,0,183.4,103,141.9,113,200.4,122,10.4,9,2,0,2,525.7,0.0197831463,0.3488681758,0.381206011,1
"2906",135,"no",0,0,155.2,100,135.9,84,184.6,82,3.8,9,3,0,3,475.7,0.0079882279,0.3262560437,0.3880597015,0
"2907",87,"no",1,19,165.8,122,186.9,89,249.7,78,0,0,1,0,1,602.4,0,0.2752324037,0.4145086321,0
"2908",165,"no",0,0,209.4,67,273.8,89,150.2,88,12.8,1,0,0,0,633.4,0.0202083991,0.3305967793,0.2371329334,0
"2909",148,"no",0,0,279.3,104,201.6,87,280.8,99,7.9,2,2,1,2,761.7,0.0103715374,0.3666797952,0.3686490744,0
"2910",99,"no",0,0,174.1,102,99.1,118,211.6,126,7.7,2,2,0,2,484.8,0.0158828383,0.3591171617,0.4364686469,0
"2911",123,"no",0,0,175.7,78,184.6,96,156.9,92,9.1,2,2,0,2,517.2,0.0175947409,0.3397138438,0.3033642691,0
"2912",127,"yes",0,0,256.5,87,222.1,101,156.7,122,13,3,1,0,1,635.3,0.0204627735,0.4037462616,0.2466551236,1
"2913",151,"no",0,0,170.2,89,187.5,83,119.5,100,4.3,3,0,0,0,477.2,0.0090108969,0.3566638726,0.2504191115,0
"2914",185,"no",0,0,139.6,92,250.2,115,158.1,79,10.8,4,1,0,1,547.9,0.0197116262,0.2547910203,0.2885563059,0
"2915",65,"no",1,34,208.8,119,142.1,106,214.6,87,12.5,4,4,0,4,565.5,0.0221043324,0.3692307692,0.3794871795,0
"2916",58,"no",0,0,210.1,126,248.9,108,158.6,88,14.4,2,4,0,4,617.6,0.0233160622,0.3401878238,0.2568005181,0
"2917",104,"no",0,0,113.6,87,158.6,98,187.7,87,10.5,6,2,0,2,459.9,0.0228310502,0.2470102196,0.4081322027,0
"2918",44,"no",0,0,202.6,89,163,96,268.1,151,8.3,3,0,0,0,633.7,0.0130976803,0.3197096418,0.4230708537,0
"2919",58,"no",0,0,174.4,112,265.8,122,182.4,87,0,0,4,0,4,622.6,0,0.2801156441,0.2929649855,0
"2920",108,"no",0,0,210.6,117,164.2,103,201.4,68,9.4,5,0,0,0,576.2,0.0163137799,0.3654980909,0.3495314127,0
"2921",132,"no",0,0,121.5,88,253,124,195.7,120,10.7,4,1,0,1,570.2,0.0187653455,0.2130831287,0.3432129078,0
"2922",80,"no",0,0,127.8,67,181.6,112,197.3,63,15.9,2,2,0,2,506.7,0.0313795145,0.2522202487,0.3893822775,0
"2923",162,"no",0,0,135.2,98,242,107,246.9,96,10.2,2,2,0,2,624.1,0.0163435347,0.21663195,0.3956096779,0
"2924",110,"no",0,0,99.4,62,275,86,212.1,94,16.7,3,2,0,2,586.5,0.0284739983,0.1694799659,0.3616368286,0
"2925",96,"no",0,0,276.9,105,246.9,94,254.4,107,10.3,3,1,1,1,778.2,0.0132356721,0.3558211257,0.3269082498,0
"2926",168,"no",0,0,163.4,134,240.1,87,164,147,11.6,2,2,1,2,567.5,0.0204405286,0.2879295154,0.2889867841,0
"2927",72,"no",0,0,287.4,116,235.3,126,292.1,114,5,3,4,1,4,814.8,0.0061364752,0.352724595,0.3584928817,0
"2928",125,"no",1,23,120.5,104,227.8,115,158.5,100,10.2,3,1,0,1,506.8,0.0201262826,0.2377663773,0.3127466456,0
"2929",170,"no",0,0,184.1,106,204.9,70,224.3,133,9.8,3,2,0,2,613.3,0.0159791293,0.3001793576,0.3657263982,0
"2930",71,"no",0,0,185,84,232.5,129,191.1,82,14.9,4,3,0,3,608.6,0.0244824187,0.3039763391,0.3139993428,0
"2931",124,"no",0,0,160.9,109,144.2,152,120.4,97,12.9,12,1,0,1,425.5,0.0303172738,0.3781433608,0.2829612221,0
"2932",68,"no",0,0,207.6,68,251.6,123,191.6,100,10.9,6,2,0,2,650.8,0.0167486171,0.3189920098,0.2944068838,0
"2933",97,"no",0,0,209.2,134,0,0,175.4,94,11.8,6,1,0,1,384.6,0.0306812272,0.5439417577,0.4560582423,0
"2934",98,"yes",0,0,158.4,71,306.6,66,144.2,93,2.1,4,1,0,1,609.2,0.0034471438,0.260013132,0.2367038739,1
"2935",24,"no",0,0,149,73,131,81,238.6,69,8.6,3,2,1,2,518.6,0.0165831084,0.2873119938,0.4600848438,0
"2936",136,"no",0,0,204.5,63,208.8,95,224,119,9.8,2,0,0,0,637.3,0.0153773733,0.3208849835,0.3514828181,0
"2937",44,"no",0,0,288.8,86,175.9,87,215.4,106,9.5,2,0,1,0,680.1,0.013968534,0.4246434348,0.3167181297,0
"2938",96,"no",1,40,108.6,90,206.4,154,126.3,118,13.4,4,0,0,0,441.3,0.0303648312,0.2460910945,0.286199864,0
"2939",31,"no",0,0,97.5,129,260.4,78,88.7,100,7,5,1,0,1,446.6,0.0156739812,0.2183161666,0.1986117331,0
"2940",72,"no",0,0,166.5,102,261,103,262.7,85,13.3,5,0,0,0,690.2,0.0192697769,0.2412344248,0.3806143147,0
"2941",24,"no",0,0,156.2,104,90,101,205.1,116,7.3,5,1,0,1,451.3,0.016175493,0.3461112342,0.4544648792,0
"2942",112,"no",1,31,225.2,89,256.8,117,249.7,87,11.5,1,4,0,4,731.7,0.0157168238,0.3077764111,0.3412600793,0
"2943",117,"yes",0,0,287.4,118,259.6,84,153.2,86,10,3,1,1,1,700.2,0.0142816338,0.410454156,0.2187946301,1
"2944",137,"no",1,19,175.3,96,241.3,146,211.4,109,7.8,2,0,0,0,628,0.0124203822,0.2791401274,0.3366242038,0
"2945",136,"no",0,0,102.1,75,219.5,97,73.7,92,9.8,5,0,0,0,395.3,0.0247912977,0.258284847,0.186440678,0
"2946",95,"no",0,0,157.9,103,259.6,90,230,117,14,2,0,0,0,647.5,0.0216216216,0.2438610039,0.3552123552,0
"2947",82,"no",1,19,146.5,73,246.4,65,199,114,4.1,4,1,0,1,591.9,0.0069268458,0.247508025,0.3362054401,0
"2948",145,"no",0,0,245.8,116,286.7,91,240.7,115,9,13,1,1,1,773.2,0.0116399379,0.3178996379,0.311303673,0
"2949",56,"yes",0,0,177.7,114,215.6,110,236.7,67,10.5,5,1,0,1,630,0.0166666667,0.2820634921,0.3757142857,1
"2950",155,"yes",0,0,250.8,146,152.5,105,148.1,104,10,5,2,0,2,551.4,0.0181356547,0.4548422198,0.2685890461,1
"2951",133,"no",0,0,117.8,100,199.2,105,244.1,119,11.8,4,0,1,0,561.1,0.0210301194,0.2099447514,0.4350383176,0
"2952",53,"no",0,0,119.7,113,189.7,84,256.2,108,12.9,7,2,0,2,565.6,0.0228076379,0.2116336634,0.452970297,0
"2953",123,"no",0,0,242.2,87,226.1,101,268.6,121,8.2,3,5,1,5,736.9,0.0111276971,0.3286741756,0.3644999321,0
"2954",136,"no",0,0,163.4,83,249.3,119,249.7,90,9.8,4,7,0,5,662.4,0.014794686,0.246678744,0.3769625604,0
"2955",57,"no",0,0,161,113,208,134,208.1,81,8.4,4,3,0,3,577.1,0.0145555363,0.2789811125,0.3605960839,0
"2956",62,"no",0,0,128.7,111,169.5,104,193.6,97,10.3,5,1,0,1,491.8,0.020943473,0.2616917446,0.3936559577,0
"2957",112,"no",0,0,81.6,94,268.1,112,140.8,75,8.6,18,1,0,1,490.5,0.0175331295,0.1663608563,0.2870540265,0
"2958",55,"no",1,20,207.7,91,199.7,113,216.5,110,7.3,1,1,0,1,623.9,0.011700593,0.3329059144,0.3470107389,0
"2959",95,"no",0,0,128.6,115,216.2,88,255.3,96,6.3,2,6,1,5,600.1,0.0104982503,0.2142976171,0.4254290952,0
"2960",125,"no",0,0,233.3,65,209.8,93,210.6,109,9.1,4,1,0,1,653.7,0.0139207588,0.3568915405,0.3221661313,0
